Real_Psi_X,Imag_Psi_Y,Gauge_Lambda_Z,Heat_Probability_C
-0.013467393945178735,-0.4077106001447383,0.7447447447447447,0.16640930417005734
-0.010889726975245796,-0.4072960782687932,0.7457457457457457,0.16600868152673431
-0.008317819570578967,-0.406865871315527,0.7467467467467468,0.16560902336375163
-0.005751763211707413,-0.406420034667491,0.7477477477477478,0.1652103273591681
-0.003191648919262795,-0.40595862421410406,0.7487487487487487,0.164812591196632
-0.0006375672513607401,-0.40548169634814396,0.7497497497497497,0.16441581256536844
0.0019103916989974994,-0.40498930796222493,0.7507507507507507,0.16401998916016547
0.0044521383064948265,-0.4044815164452644,0.7517517517517518,0.16362511868136084
0.006987583416040953,-0.40395837967893755,0.7527527527527528,0.1632311988348288
0.009516638345296483,-0.40341995603411984,0.7537537537537538,0.16283822733196635
0.01203921488716475,-0.40286630436731874,0.7547547547547547,0.1624462018896804
0.014555225312259962,-0.40229748401709325,0.7557557557557557,0.16205512023037405
0.01706458237135309,-0.4017135548004637,0.7567567567567568,0.16166498008193386
0.019567199297787163,-0.4011145770093092,0.7577577577577578,0.16127577917771638
0.022062989809870575,-0.4005006114067547,0.7587587587587588,0.1608875152565348
0.024551868113244397,-0.39987171922354803,0.7597597597597597,0.16050018606264618
0.027033748903222618,-0.39922796215442585,0.7607607607607607,0.16011378934573817
0.02950854736710665,-0.39856940235446947,0.7617617617617618,0.15972832286091576
0.031976179186475634,-0.39789610243545137,0.7627627627627628,0.15934378436868882
0.03443656053945118,-0.3972081254621699,0.7637637637637638,0.1589601716349582
0.036889608102932965,-0.39650553494877666,0.7647647647647647,0.15857748243100353
