Position_X,Time_T,Probability_Heat
0.049999999999989164,3.2,0.028336047890736328
0.09999999999998899,3.2,0.1281749949286816
0.1499999999999888,3.2,0.24125269717981668
0.19999999999998863,3.2,0.29897773781372566
0.24999999999998845,3.2,0.2663348817765551
0.2999999999999883,3.2,0.1631248475159452
0.3499999999999881,3.2,0.05195345687047999
0.3999999999999879,3.2,0.00025578363078874203
0.44999999999998774,3.2,0.039390942668793165
0.49999999999998757,3.2,0.14562007165477664
0.5499999999999874,3.2,0.2545060064020529
0.5999999999999872,3.2,0.3
0.649999999999987,3.2,0.25450600640209725
0.6999999999999869,3.2,0.14562007165483842
0.7499999999999867,3.2,0.03939094266883492
0.7999999999999865,3.2,0.0002557836307851335
0.8499999999999863,3.2,0.051953456870433214
0.8999999999999861,3.2,0.16312484751588366
0.949999999999986,3.2,0.26633488177651604
0.9999999999999858,3.2,0.2989777378137329
1.0499999999999856,3.2,0.24125269717986578
1.0999999999999854,3.2,0.12817499492874276
1.1499999999999853,3.2,0.028336047890772483
1.199999999999985,3.2,0.0022968216308746838
1.249999999999985,3.2,0.06585236138588547
1.2999999999999847,3.2,0.18045072957277655
1.3499999999999845,3.2,0.2765780938098538
1.3999999999999844,3.2,0.2959248848546241
1.4499999999999842,3.2,0.2267555988680051
1.499999999999984,3.2,0.11102739656797392
1.5499999999999838,3.2,0.04615770204544595
1.5999999999999837,3.2,0.01515156203867805
1.6499999999999835,3.2,0.0006986849779439004
1.6999999999999833,3.2,0.005080862361189178
1.7499999999999831,3.2,0.027606244734941048
1.799999999999983,3.2,0.06471856951062174
1.8499999999999828,3.2,0.11055861663216258
1.8999999999999826,3.2,0.15788925059029302
1.9499999999999824,3.2,0.19923800498927682
1.9999999999999822,3.2,0.22807682068616478
2.049999999999982,3.2,0.23985268279046437
2.099999999999982,3.2,0.23270644160363047
2.1499999999999817,3.2,0.2077663314774718
2.1999999999999815,3.2,0.1689698474176234
2.2499999999999813,3.2,0.12244210119981987
2.299999999999981,3.2,0.07552880089950005
2.349999999999981,3.2,0.035636525104166705
2.399999999999981,3.2,0.00906338701031255
2.4499999999999806,3.2,4.70083264337879e-06
2.4999999999999805,3.2,0.009890633936169197
2.5499999999999803,3.2,0.037160414855797415
2.59999999999998,3.2,0.077508744792419
2.64999999999998,3.2,0.12456550962835286
2.6999999999999797,3.2,0.17090148088042187
2.7499999999999796,3.2,0.20920122752352766
2.7999999999999794,3.2,0.23341806169777396
2.849999999999979,3.2,0.239728677766937
2.899999999999979,3.2,0.2271367682115584
2.949999999999979,3.2,0.19763031867945244
2.9999999999999787,3.2,0.15586774876375611
-3.0,3.25,1.6104040798115025e-07
-2.95,3.25,1.9669519848341582e-07
-2.9000000000000004,3.25,2.40244057944506e-07
-2.8500000000000005,3.25,2.9343475500501104e-07
-2.8000000000000007,3.25,3.584020191031739e-07
-2.750000000000001,3.25,4.377532146627901e-07
-2.700000000000001,3.25,5.346729837826125e-07
-2.6500000000000012,3.25,6.530510571058101e-07
-2.6000000000000014,3.25,7.976383623684505e-07
-2.5500000000000016,3.25,9.742376958111858e-07
-2.5000000000000018,3.25,1.18993660876739e-06
-2.450000000000002,3.25,1.453391855984248e-06
-2.400000000000002,3.25,1.775176821586688e-06
-2.3500000000000023,3.25,2.1682058661079825e-06
-2.3000000000000025,3.25,2.648252625123348e-06
-2.2500000000000027,3.25,3.234583060630565e-06
-2.200000000000003,3.25,3.950728671752333e-06
-2.150000000000003,3.25,4.82543089642076e-06
-2.100000000000003,3.25,5.893794606199614e-06
-2.0500000000000034,3.25,7.198696988041735e-06
-2.0000000000000036,3.25,8.792508356353476e-06
-1.9500000000000037,3.25,1.073919395759647e-05
-1.900000000000004,3.25,1.3116881120225349e-05
-1.850000000000004,3.25,1.6020994778702286e-05
-1.8000000000000043,3.25,1.9568087211176638e-05
-1.7500000000000044,3.25,2.3900515691649876e-05
-1.7000000000000046,3.25,2.9192155787231556e-05
-1.6500000000000048,3.25,3.5655379595165966e-05
-1.600000000000005,3.25,4.3549578980783516e-05
-1.5500000000000052,3.25,5.31915758838431e-05
-1.5000000000000053,3.25,6.49683374954119e-05
-1.4500000000000055,3.25,7.935250660997681e-05
-1.4000000000000057,3.25,9.692137044034871e-05
-1.3500000000000059,3.25,0.00011838002918050539
